Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,15-47-37,-1.5216131,0.44890368,-1.4850442,113.0,0.491559,-0.312504,0.1894452
0.0,0.0,0.0,0.0,15-47-37,0.72910404,0.548171,0.29049635,110.0,0.491559,-0.312504,0.1894452
0.0,0.0,0.0,0.0,15-47-38,1.2484312,0.4348902,-0.6560333,107.0,0.36205554,-0.2685217,0.23709269
0.0,0.0,0.0,0.0,15-47-38,0.51678276,0.47380573,-1.4409413,105.0,0.36205554,-0.2685217,0.23709269
0.0,0.0,0.0,0.0,15-47-38,-0.29924393,0.13983744,-0.06079912,103.0,0.26126277,0.2305552,0.04222667
0.0,0.0,0.0,0.0,15-47-38,-0.23450375,0.7736066,-0.4493425,101.0,0.35228172,-0.29601064,0.14668463
0.0,0.0,0.0,0.0,15-47-38,-1.1823316,0.41789344,0.09666395,98.0,0.35228172,-0.29601064,0.14668463
0.0,0.0,0.0,0.0,15-47-38,0.41594028,-0.1442878,2.9128609,94.0,0.70475096,-0.21904162,0.1735627
0.0,0.0,0.0,0.0,15-47-38,1.1466837,-0.25129828,2.5777144,93.0,0.70475096,-0.21904162,0.1735627
0.0,0.0,0.0,0.0,15-47-38,-0.111968994,0.40704474,0.25630617,92.0,0.09694004,0.27026144,0.011072543
0.0,0.0,0.0,0.0,15-47-38,-1.2008018,0.11859086,-0.87422395,88.0,0.09694004,0.27026144,0.011072543
0.0,0.0,0.0,0.0,15-47-38,-0.28260517,-0.7368691,0.896821,86.0,0.097550906,0.017974097,0.3409398
0.0,0.0,0.0,0.0,15-47-39,-0.024298668,-0.27156478,-0.3727107,80.0,0.83120006,-0.22270681,0.3384963
0.0,0.0,0.0,0.0,15-47-39,1.9872503,0.36358285,0.78443193,76.0,0.83120006,-0.22270681,0.3384963
0.0,0.0,0.0,0.0,15-47-39,1.5027714,-0.028167307,0.6653836,74.0,0.47628736,0.28431135,0.20288423
0.0,0.0,0.0,0.0,15-47-39,0.26581,0.7945572,-0.14694738,70.0,0.47628736,0.28431135,0.20288423
0.0,0.0,0.0,0.0,15-47-39,-0.71857834,0.61994696,-1.1564074,65.0,0.76278317,-0.11641625,0.39103073
0.0,0.0,0.0,0.0,15-47-39,-0.27143097,0.3968984,-1.2740326,59.0,0.76278317,-0.11641625,0.39103073
0.0,0.0,0.0,0.0,15-47-39,0.7298279,0.16303755,-0.18685436,54.0,1.1494608,-0.007071376,0.33483112
0.0,0.0,0.0,0.0,15-47-39,1.1485739,0.26344645,-0.25192618,48.0,1.1494608,-0.007071376,0.33483112
0.0,0.0,0.0,0.0,15-47-39,0.5670004,0.1370996,-0.044075012,45.0,0.6241168,-0.08098607,0.26213816
0.0,0.0,0.0,0.0,15-47-39,0.13163376,0.46051255,-0.3467152,41.0,0.46773523,0.054626014,0.2969575
0.0,0.0,0.0,0.0,15-47-40,-1.0334239,-0.47107,-0.5693855,37.0,0.46773523,0.054626014,0.2969575
0.0,0.0,0.0,0.0,15-47-40,-0.817852,-0.47043484,-0.7270477,32.0,0.890454,-0.07793175,0.30856392
0.0,0.0,0.0,0.0,15-47-40,0.1505909,-0.15597557,0.10441232,26.0,0.890454,-0.07793175,0.30856392
0.0,0.0,0.0,0.0,15-47-40,1.3459177,0.8734535,-0.27019835,20.0,0.96681213,0.13648197,0.4582259
0.0,0.0,0.0,0.0,15-47-40,1.8225613,1.1431024,-1.7837228,14.0,0.96681213,0.13648197,0.4582259
0.0,0.0,0.0,0.0,15-47-40,-0.38843822,0.47576964,-0.43688655,9.0,0.9393232,-0.091370784,0.07704599
0.0,0.0,0.0,0.0,15-47-40,-0.95950794,0.31923544,-1.2652488,5.0,0.9393232,-0.091370784,0.07704599
0.0,0.0,0.0,0.0,15-47-40,-0.2737131,0.39216608,-1.3904366,1.0,0.5630302,0.08394755,0.39775026
0.0,0.0,0.0,0.0,15-47-40,0.29813957,-0.07962291,-0.6203377,357.0,0.43780285,0.1444232,0.3067313
0.0,0.0,0.0,0.0,15-47-40,0.9497757,0.28377748,-0.6985462,354.0,0.43780285,0.1444232,0.3067313
0.0,0.0,0.0,0.0,15-47-41,0.8574047,0.6869651,1.8834927,350.0,0.38160324,0.20001195,0.31894863
0.0,0.0,0.0,0.0,15-47-41,0.68281937,0.58339137,1.0879412,347.0,0.38160324,0.20001195,0.31894863
0.0,0.0,0.0,0.0,15-47-41,-0.2851839,0.19728199,-1.0729728,345.0,0.22277828,0.1884055,0.25480777
0.0,0.0,0.0,0.0,15-47-41,-0.45265484,-0.5470728,-0.82862306,341.0,0.22277828,0.1884055,0.25480777
0.0,0.0,0.0,0.0,15-47-41,-0.0017757416,-0.5982907,-1.1050954,338.0,0.4475767,0.022250157,0.09537195
0.0,0.0,0.0,0.0,15-47-41,0.7130041,-0.2564386,0.13638067,336.0,0.4475767,0.022250157,0.09537195
0.0,0.0,0.0,0.0,15-47-41,0.5439005,0.6157032,1.3374567,333.0,0.31135374,0.35272825,0.2120472
0.0,0.0,0.0,0.0,15-47-41,0.39934063,1.2274632,-0.61005354,331.0,0.59540606,0.35272825,0.18455827
0.0,0.0,0.0,0.0,15-47-41,0.18938541,0.76525146,0.23554659,328.0,0.59540606,0.35272825,0.18455827
0.0,0.0,0.0,0.0,15-47-41,-0.35283184,0.46308845,-1.4691827,327.0,-0.04600243,0.14320147,0.24381219
0.0,0.0,0.0,0.0,15-47-42,-0.19198418,0.3469938,-0.1471076,326.0,-0.04600243,0.14320147,0.24381219
0.0,0.0,0.0,0.0,15-47-42,0.22405624,0.6151731,0.2601757,325.0,0.01691669,-0.0095148375,0.11797396
0.0,0.0,0.0,0.0,15-47-42,0.25118923,0.21948808,0.82070017,324.0,0.01691669,-0.0095148375,0.11797396
0.0,0.0,0.0,0.0,15-47-42,0.18132687,0.16932335,1.1251245,324.0,0.1678004,0.16763608,0.027565904
0.0,0.0,0.0,0.0,15-47-42,-0.506073,-0.19793636,-0.18643141,323.0,0.1678004,0.16763608,0.027565904
0.0,0.0,0.0,0.0,15-47-42,-0.48504496,-0.38636458,-0.43438625,323.0,0.18185031,0.08944534,0.09170676
0.0,0.0,0.0,0.0,15-47-42,0.0724144,-0.52757907,-0.0049467087,321.0,0.34250787,-0.13535307,0.028787635
0.0,0.0,0.0,0.0,15-47-42,0.35925198,-0.47097954,-0.24047852,320.0,0.34250787,-0.13535307,0.028787635
0.0,0.0,0.0,0.0,15-47-42,0.3964672,-0.33386457,1.1221471,319.0,0.10427042,-0.008293107,0.07643513
0.0,0.0,0.0,0.0,15-47-42,-0.7816038,0.058447957,-0.04529333,319.0,0.10427042,-0.008293107,0.07643513
0.0,0.0,0.0,0.0,15-47-43,-0.30908966,0.6138321,0.4233265,317.0,0.17207646,0.1303733,0.14912808
0.0,0.0,0.0,0.0,15-47-43,-0.6198001,0.5189615,-0.6945939,316.0,0.17207646,0.1303733,0.14912808
0.0,0.0,0.0,0.0,15-47-43,-0.7359662,0.30099893,-0.30877495,315.0,-0.0050744577,0.044241305,0.2260971
0.0,0.0,0.0,0.0,15-47-43,-0.97896624,0.117777094,-1.4380705,316.0,-0.0050744577,0.044241305,0.2260971
0.0,0.0,0.0,0.0,15-47-43,-0.38085842,0.6041987,-0.3430996,316.0,0.03402092,-0.35892975,-0.020692449
0.0,0.0,0.0,0.0,15-47-43,0.58308697,-0.011688471,0.01411581,316.0,0.044405628,-0.33816034,-0.00786428
0.0,0.0,0.0,0.0,15-47-43,0.33293056,-0.7827008,1.5573912,315.0,0.044405628,-0.33816034,-0.00786428
0.0,0.0,0.0,0.0,15-47-43,0.6633358,-0.7841403,0.57390165,316.0,-0.029509068,0.14869927,-0.046959657
0.0,0.0,0.0,0.0,15-47-43,-0.4441948,-0.25580227,-0.5489559,316.0,-0.029509068,0.14869927,-0.046959657
0.0,0.0,0.0,0.0,15-47-43,-0.7682147,-0.34812292,-0.68079185,315.0,0.115265995,-0.24530882,0.062385224
0.0,0.0,0.0,0.0,15-47-44,-0.536448,-0.83460367,-0.028840542,315.0,0.115265995,-0.24530882,0.062385224
0.0,0.0,0.0,0.0,15-47-44,0.4414339,-0.15170479,0.784781,314.0,0.043794762,-0.008293107,0.08071118
0.0,0.0,0.0,0.0,15-47-44,0.37353802,0.26478162,0.23375559,313.0,0.043794762,-0.008293107,0.08071118
0.0,0.0,0.0,0.0,15-47-44,-0.34921026,0.123890445,-0.5713711,313.0,0.07006197,0.27331576,-0.00908601
0.0,0.0,0.0,0.0,15-47-44,-0.6650357,0.26185682,-0.115318775,313.0,0.09266398,-0.30822793,-0.014583796
0.0,0.0,0.0,0.0,15-47-44,-0.1721716,0.50278574,0.43697643,313.0,0.09266398,-0.30822793,-0.014583796
0.0,0.0,0.0,0.0,15-47-44,1.1063957,-0.12168343,1.7306623,313.0,0.17451993,-0.24714142,-0.065285616
0.0,0.0,0.0,0.0,15-47-44,0.9629345,-0.36660036,1.432167,313.0,0.17451993,-0.24714142,-0.065285616
0.0,0.0,0.0,0.0,15-47-44,0.06836128,-0.7889163,-0.51821566,314.0,-0.32333523,0.18107513,-0.0011447615
0.0,0.0,0.0,0.0,15-47-44,-0.525332,-0.34384793,0.7174034,314.0,-0.32333523,0.18107513,-0.0011447615
0.0,0.0,0.0,0.0,15-47-45,-0.92021084,-0.39643773,-0.7738266,312.0,0.28019962,-0.14757039,0.056887437
0.0,0.0,0.0,0.0,15-47-45,0.2677126,-0.47542208,1.1048732,312.0,0.28019962,-0.14757039,0.056887437
0.0,0.0,0.0,0.0,15-47-45,0.67510986,0.5951416,-0.3328414,310.0,0.5575324,-0.071212225,0.017181195
0.0,0.0,0.0,0.0,15-47-45,0.041953087,0.316161,-0.83322716,309.0,0.255765,0.085780144,0.15768021
0.0,0.0,0.0,0.0,15-47-45,-0.29687357,0.44315407,-0.060081005,309.0,0.255765,0.085780144,0.15768021
0.0,0.0,0.0,0.0,15-47-45,-0.47100544,-0.3923251,-0.57313585,308.0,0.1555831,-0.35037765,0.007407352
0.0,0.0,0.0,0.0,15-47-45,0.14815044,-0.3171757,2.1682696,307.0,0.1555831,-0.35037765,0.007407352
0.0,0.0,0.0,0.0,15-47-45,1.7512493,0.12779588,1.1264443,304.0,0.6619904,0.2782027,-0.024357641
0.0,0.0,0.0,0.0,15-47-45,0.11445999,-1.1706299,-0.4253807,304.0,0.6619904,0.2782027,-0.024357641
0.0,0.0,0.0,0.0,15-47-45,-0.88808155,-0.65140074,0.018635273,303.0,0.21056098,-0.075488284,0.14607376
0.0,0.0,0.0,0.0,15-47-46,-0.45010853,-0.41441038,0.39125252,301.0,0.21056098,-0.075488284,0.14607376
0.0,0.0,0.0,0.0,15-47-46,-0.08127689,-0.019662142,0.2700305,299.0,0.2942495,-0.1420726,0.24869913
0.0,0.0,0.0,0.0,15-47-46,1.2545424,0.6267812,0.7519865,298.0,0.12687244,0.3362349,0.20227335
0.0,0.0,0.0,0.0,15-47-46,0.5568409,0.42094645,-0.792325,297.0,0.12687244,0.3362349,0.20227335
0.0,0.0,0.0,0.0,15-47-46,-0.26987648,0.42147085,0.07209396,294.0,0.3681642,-0.2880694,0.1277478
0.0,0.0,0.0,0.0,15-47-46,-0.7416768,0.22794425,0.47686434,293.0,0.3681642,-0.2880694,0.1277478
0.0,0.0,0.0,0.0,15-47-46,0.5754452,-0.09206256,2.5083718,288.0,0.6473296,-0.16467461,0.15218242
0.0,0.0,0.0,0.0,15-47-46,0.7041483,0.14211237,0.9896779,282.0,0.6473296,-0.16467461,0.15218242
0.0,0.0,0.0,0.0,15-47-46,-0.16908741,-0.6795267,0.2179985,277.0,0.74018115,0.10716043,0.39225245
0.0,0.0,0.0,0.0,15-47-46,-0.7472105,-1.2776865,0.07075453,272.0,0.6027365,-0.020510413,0.46189108
0.0,0.0,0.0,0.0,15-47-47,0.06362629,-0.67508173,-0.07820654,267.0,0.6027365,-0.020510413,0.46189108
0.0,0.0,0.0,0.0,15-47-47,1.0584364,-0.29660088,0.283031,263.0,0.482396,-0.26607823,0.3879764
0.0,0.0,0.0,0.0,15-47-47,1.4543095,-0.016441703,0.2533908,259.0,0.482396,-0.26607823,0.3879764
0.0,0.0,0.0,0.0,15-47-47,0.3829918,0.60938364,-0.7712178,253.0,0.8873997,0.10288437,0.19249953
0.0,0.0,0.0,0.0,15-47-47,-0.41137886,0.4170301,-0.41539526,249.0,0.8873997,0.10288437,0.19249953
0.0,0.0,0.0,0.0,15-47-47,-0.454216,-0.0014712214,-0.16966534,244.0,0.79393727,-0.22637199,0.35254622
0.0,0.0,0.0,0.0,15-47-47,0.4662962,-0.27816695,0.39839554,240.0,0.79393727,-0.22637199,0.35254622
0.0,0.0,0.0,0.0,15-47-47,0.8800125,-0.16836715,0.34927773,235.0,0.8953409,-0.13107702,0.44845206
0.0,0.0,0.0,0.0,15-47-47,0.07564545,0.22367023,-0.09306836,231.0,0.6571035,0.041186977,0.35376793
0.0,0.0,0.0,0.0,15-47-47,-0.031752586,0.20806795,0.32830667,226.0,0.6571035,0.041186977,0.35376793
0.0,0.0,0.0,0.0,15-47-48,-0.12073231,-0.13004765,0.1797564,222.0,0.6748185,-0.029062524,0.2334275
0.0,0.0,0.0,0.0,15-47-48,-0.5382023,-0.7358669,-0.3467629,219.0,0.6748185,-0.029062524,0.2334275
0.0,0.0,0.0,0.0,15-47-48,-0.16159153,-0.5828564,-0.4169364,215.0,0.6882576,-0.019899545,0.120417416
0.0,0.0,0.0,0.0,15-47-48,-0.1756401,-0.804847,0.45682335,211.0,0.6882576,-0.019899545,0.120417416
0.0,0.0,0.0,0.0,15-47-48,0.25948048,-0.67545086,-0.2584145,207.0,0.5697498,-0.1261901,0.31894863
0.0,0.0,0.0,0.0,15-47-48,0.521945,0.08168861,1.5100694,201.0,0.5697498,-0.1261901,0.31894863
0.0,0.0,0.0,0.0,15-47-48,0.27650642,0.7457284,-0.53195167,196.0,0.98758155,0.12609725,0.12896954
0.0,0.0,0.0,0.0,15-47-48,0.22343731,0.8031187,-0.64939713,193.0,0.51538277,-0.04983194,0.29329228
0.0,0.0,0.0,0.0,15-47-48,-0.6252909,-0.023577422,-0.5814121,189.0,0.51538277,-0.04983194,0.29329228
0.0,0.0,0.0,0.0,15-47-48,-0.67991066,-0.13009953,-0.96629834,185.0,0.6461079,-0.057773188,0.25664037
0.0,0.0,0.0,0.0,15-47-49,-0.09562302,0.03594497,-0.74039984,182.0,0.6461079,-0.057773188,0.25664037
0.0,0.0,0.0,0.0,15-47-49,1.1537523,0.033450007,-0.42499685,176.0,0.70536184,0.32401758,0.42585003
0.0,0.0,0.0,0.0,15-47-49,0.5614958,4.4599175E-4,0.20694733,174.0,0.70536184,0.32401758,0.42585003
0.0,0.0,0.0,0.0,15-47-49,0.3465519,0.30043292,1.3222256,171.0,0.6882576,0.04973909,0.12469348
0.0,0.0,0.0,0.0,15-47-49,-0.67311573,-0.11695888,-0.14638925,168.0,0.6882576,0.04973909,0.12469348
0.0,0.0,0.0,0.0,15-47-49,-0.9462004,-0.5039289,-0.20602798,165.0,0.5508129,8.698721E-4,0.10514579
0.0,0.0,0.0,0.0,15-47-49,-0.18475914,-0.7892736,-0.1201942,163.0,0.3211276,0.06501072,0.23770355
0.0,0.0,0.0,0.0,15-47-49,0.65215015,-0.10974495,0.6969156,160.0,0.3211276,0.06501072,0.23770355
