Longitude,Latitude,Speed,Distance,Time,Acc X,Acc Y,Acc Z,Heading,gyro_x,gyro_y,gyro_z
0.0,0.0,0.0,0.0,10-09-27,0.18260479,-0.027040858,-0.021525621,106.0,0.16069666,-0.019575788,0.08972877
0.0,0.0,0.0,0.0,10-09-27,0.086024284,-0.008927986,0.006238699,105.0,0.19001819,0.01280007,0.06407243
0.0,0.0,0.0,0.0,10-09-27,-0.034748077,-0.04565394,-0.20679188,104.0,0.19001819,0.01280007,0.06407243
0.0,0.0,0.0,0.0,10-09-27,-0.043575287,-0.03786913,-0.18187904,103.0,0.19001819,0.01280007,0.06407243
0.0,0.0,0.0,0.0,10-09-27,-0.13160133,0.09506957,-0.13245344,102.0,0.2578242,0.10626245,0.14104146
0.0,0.0,0.0,0.0,10-09-27,0.0010538101,0.04787154,-0.29350185,101.0,0.2578242,0.10626245,0.14104146
0.0,0.0,0.0,0.0,10-09-27,0.014763832,0.07310111,-0.33051443,100.0,0.2578242,0.10626245,0.14104146
0.0,0.0,0.0,0.0,10-09-27,0.4460888,-0.017691955,0.1565659,99.0,0.18085521,0.09404515,0.2454994
0.0,0.0,0.0,0.0,10-09-27,0.42950058,0.0082669705,0.08219528,98.0,0.18085521,0.09404515,0.2454994
0.0,0.0,0.0,0.0,10-09-28,0.41939735,0.02931586,0.111119986,96.0,0.4759031,-0.044621263,0.22778432
0.0,0.0,0.0,0.0,10-09-28,0.20167828,-0.046802506,-0.11750054,94.0,0.4759031,-0.044621263,0.22778432
0.0,0.0,0.0,0.0,10-09-28,0.6767397,0.15244666,0.5885534,92.0,0.4759031,-0.044621263,0.22778432
0.0,0.0,0.0,0.0,10-09-28,0.68996716,0.16795224,0.5531812,91.0,0.43558604,0.043343335,0.20579317
0.0,0.0,0.0,0.0,10-09-28,0.51694775,0.31638432,0.0984602,89.0,0.43558604,0.043343335,0.20579317
0.0,0.0,0.0,0.0,10-09-28,0.38464737,-0.08315602,0.9728539,88.0,0.43558604,0.043343335,0.20579317
0.0,0.0,0.0,0.0,10-09-28,0.13753605,-0.26011682,0.9526813,86.0,0.37694296,0.048230257,0.11171992
0.0,0.0,0.0,0.0,10-09-28,0.30160236,-0.46365505,0.30982566,85.0,0.37694296,0.048230257,0.11171992
0.0,0.0,0.0,0.0,10-09-28,-0.2565918,-0.32372528,0.4898007,84.0,0.23338962,0.040899873,0.07567887
0.0,0.0,0.0,0.0,10-09-28,0.03396988,-0.25894803,0.45481873,83.0,0.23338962,0.040899873,0.07567887
0.0,0.0,0.0,0.0,10-09-28,-0.1165514,-0.012492746,0.035778284,82.0,0.23338962,0.040899873,0.07567887
0.0,0.0,0.0,0.0,10-09-28,0.1105175,0.12242712,0.43054032,81.0,0.2706524,0.09404515,0.102556944
0.0,0.0,0.0,0.0,10-09-28,-0.2986431,0.2215947,0.5053506,80.0,0.2706524,0.09404515,0.102556944
0.0,0.0,0.0,0.0,10-09-28,0.07733059,0.22865246,0.3493321,78.0,0.2706524,0.09404515,0.102556944
0.0,0.0,0.0,0.0,10-09-28,0.37349606,0.12293613,0.20155525,76.0,0.46857274,0.042732466,0.16914125
0.0,0.0,0.0,0.0,10-09-29,0.11801243,0.15139073,0.43336344,74.0,0.46857274,0.042732466,0.16914125
0.0,0.0,0.0,0.0,10-09-29,0.2527027,-0.1100508,0.23951292,73.0,0.43253168,-0.09837741,0.15142617
0.0,0.0,0.0,0.0,10-09-29,-0.27466106,-0.24274825,0.37946773,71.0,0.43253168,-0.09837741,0.15142617
0.0,0.0,0.0,0.0,10-09-29,-0.27466106,-0.24274825,0.37946773,71.0,0.43253168,-0.09837741,0.15142617
0.0,0.0,0.0,0.0,10-09-29,0.06459904,-0.19583756,0.29559875,67.0,0.37572122,0.058004096,0.086674444
0.0,0.0,0.0,0.0,10-09-29,-0.47368813,-0.1954897,0.36494327,66.0,0.37572122,0.058004096,0.086674444
0.0,0.0,0.0,0.0,10-09-29,0.23880577,-0.06805961,0.03520274,65.0,0.37572122,0.058004096,0.086674444
0.0,0.0,0.0,0.0,10-09-29,-0.05765629,-0.040544927,0.46967983,64.0,0.30363914,0.092823416,0.11294165
0.0,0.0,0.0,0.0,10-09-29,0.09821701,-0.07856502,0.21832776,63.0,0.30363914,0.092823416,0.11294165
0.0,0.0,0.0,0.0,10-09-29,-0.2285099,-0.020946428,0.19549298,62.0,0.32440853,-0.081273176,0.120882906
0.0,0.0,0.0,0.0,10-09-29,-0.25338554,0.05841361,0.2027843,60.0,0.32440853,-0.081273176,0.120882906
0.0,0.0,0.0,0.0,10-09-29,0.031228065,0.64008915,0.2037468,59.0,0.32440853,-0.081273176,0.120882906
0.0,0.0,0.0,0.0,10-09-29,0.63836575,0.43948925,0.47273064,57.0,0.3390693,0.10565159,0.24183421
0.0,0.0,0.0,0.0,10-09-29,0.67296505,0.42793733,0.39307714,56.0,0.3390693,0.10565159,0.24183421
0.0,0.0,0.0,0.0,10-09-30,0.7619467,0.4822179,0.38957787,55.0,0.3390693,0.10565159,0.24183421
0.0,0.0,0.0,0.0,10-09-30,0.1293726,0.21749775,-0.28014445,53.0,0.4074862,0.10687332,0.17769338
0.0,0.0,0.0,0.0,10-09-30,0.1035347,0.27120566,-0.21744919,53.0,0.4074862,0.10687332,0.17769338
0.0,0.0,0.0,0.0,10-09-30,-0.07701206,0.2944842,0.36693645,52.0,0.10327532,-0.07760799,0.07628974
0.0,0.0,0.0,0.0,10-09-30,0.34041786,0.5248131,0.08317852,52.0,0.10327532,-0.07760799,0.07628974
0.0,0.0,0.0,0.0,10-09-30,0.33285618,0.5811181,0.108067036,51.0,0.10327532,-0.07760799,0.07628974
0.0,0.0,0.0,0.0,10-09-30,-1.2784748,0.5014326,0.38099313,50.0,0.1368729,0.12275581,0.3670616
0.0,0.0,0.0,0.0,10-09-30,0.9035721,0.5834322,-0.8633568,48.0,0.1368729,0.12275581,0.3670616
0.0,0.0,0.0,0.0,10-09-30,0.9263525,0.665267,-0.8959968,47.0,0.1368729,0.12275581,0.3670616
0.0,0.0,0.0,0.0,10-09-30,0.8289032,0.14678407,0.85355663,46.0,0.26576546,0.06838881,0.102556944
0.0,0.0,0.0,0.0,10-09-30,0.29732323,0.28794074,0.6145401,45.0,0.26576546,0.06838881,0.102556944
0.0,0.0,0.0,0.0,10-09-30,0.26278877,0.27266335,0.6847801,45.0,0.07395379,-0.20100276,0.080565795
0.0,0.0,0.0,0.0,10-09-30,-0.07750988,0.15251839,0.67123675,44.0,0.07395379,-0.20100276,0.080565795
0.0,0.0,0.0,0.0,10-09-30,0.2055006,-0.019803822,1.2285612,44.0,0.07395379,-0.20100276,0.080565795
0.0,0.0,0.0,0.0,10-09-30,0.20303917,-0.05358404,0.88561845,43.0,0.20284636,-0.24681766,0.10377867
0.0,0.0,0.0,0.0,10-09-31,0.06523895,-0.349913,0.7204721,43.0,0.20284636,-0.24681766,0.10377867
0.0,0.0,0.0,0.0,10-09-31,-0.29798698,-0.31098592,0.07393265,43.0,0.20284636,-0.24681766,0.10377867
0.0,0.0,0.0,0.0,10-09-31,-0.40541267,-0.2185607,0.43261695,43.0,-0.09159069,-0.766664,0.13737626
0.0,0.0,0.0,0.0,10-09-31,-1.9836426E-4,-0.18180847,0.5328541,42.0,-0.09159069,-0.766664,0.13737626
0.0,0.0,0.0,0.0,10-09-31,-0.10666084,-0.44106364,0.81391454,42.0,0.2071224,-0.20955488,0.08728532
0.0,0.0,0.0,0.0,10-09-31,-0.0028543472,-0.2678845,0.25905108,42.0,0.2071224,-0.20955488,0.08728532
0.0,0.0,0.0,0.0,10-09-31,-0.25749588,-0.29583144,0.3341403,42.0,0.2071224,-0.20955488,0.08728532
0.0,0.0,0.0,0.0,10-09-31,-0.17728043,-0.13783038,0.60133076,42.0,-0.11358184,-0.18939634,-0.015340048
0.0,0.0,0.0,0.0,10-09-31,-0.08397293,-0.055022836,0.9669281,42.0,-0.11358184,-0.18939634,-0.015340048
0.0,0.0,0.0,0.0,10-09-31,-0.19007969,0.10076237,0.6665648,42.0,-0.11358184,-0.18939634,-0.015340048
0.0,0.0,0.0,0.0,10-09-31,-0.51686573,0.33396965,-0.28671086,41.0,0.20467895,0.08671477,-0.008009666
0.0,0.0,0.0,0.0,10-09-31,-0.11924076,0.49782872,-0.48348892,40.0,0.20467895,0.08671477,-0.008009666
0.0,0.0,0.0,0.0,10-09-31,-7.991791E-4,0.5564949,-0.5726547,40.0,0.0403562,-0.11731423,0.15264788
0.0,0.0,0.0,0.0,10-09-31,-0.50196934,0.34630853,0.1791197,40.0,0.0403562,-0.11731423,0.15264788
0.0,0.0,0.0,0.0,10-09-31,-0.37018204,0.40309304,0.12286186,39.0,0.0403562,-0.11731423,0.15264788
0.0,0.0,0.0,0.0,10-09-32,-0.21353531,0.55427444,0.07760155,38.0,0.23155703,-0.13075326,0.24611028
0.0,0.0,0.0,0.0,10-09-32,0.09059048,0.15133822,0.24548614,36.0,0.23155703,-0.13075326,0.24611028
0.0,0.0,0.0,0.0,10-09-32,-0.15972614,0.068164945,0.5453638,35.0,0.23155703,-0.13075326,0.24611028
0.0,0.0,0.0,0.0,10-09-32,-0.30207443,0.051154256,0.108241916,34.0,0.2779828,-0.03729088,0.022533597
0.0,0.0,0.0,0.0,10-09-32,0.13302231,-0.50530076,0.20435846,32.0,0.2779828,-0.03729088,0.022533597
0.0,0.0,0.0,0.0,10-09-32,-0.37710953,-0.24278378,0.28766024,31.0,0.31219122,-0.09837741,-0.10330464
0.0,0.0,0.0,0.0,10-09-32,0.36590672,0.057266712,0.053577304,30.0,0.31219122,-0.09837741,-0.10330464
0.0,0.0,0.0,0.0,10-09-32,0.41997337,-0.0057139397,1.1002666,30.0,0.31219122,-0.09837741,-0.10330464
0.0,0.0,0.0,0.0,10-09-32,0.15544224,0.0020079613,0.816623,29.0,0.16741617,0.37931922,0.14104146
0.0,0.0,0.0,0.0,10-09-32,-0.3707142,0.46957457,0.7112739,28.0,0.16741617,0.37931922,0.14104146
0.0,0.0,0.0,0.0,10-09-32,0.3164816,0.17354071,-0.017024517,27.0,0.16741617,0.37931922,0.14104146
0.0,0.0,0.0,0.0,10-09-32,-0.52352524,-0.4316306,-0.29800773,28.0,-0.074486464,0.6914714,-0.026946487
0.0,0.0,0.0,0.0,10-09-32,0.34097672,-0.0740329,-0.013473034,28.0,-0.074486464,0.6914714,-0.026946487
0.0,0.0,0.0,0.0,10-09-32,0.53652096,0.31055915,-0.04608059,29.0,-0.11846877,0.5393659,-0.14362174
0.0,0.0,0.0,0.0,10-09-32,-1.2696934,0.7219089,0.45683002,31.0,-0.11846877,0.5393659,-0.14362174
0.0,0.0,0.0,0.0,10-09-33,-1.1877518,0.69889283,0.2780285,31.0,-0.11846877,0.5393659,-0.14362174
0.0,0.0,0.0,0.0,10-09-33,0.15533638,1.0513829,-0.9149504,32.0,-0.20704421,0.25164837,-0.017783508
0.0,0.0,0.0,0.0,10-09-33,0.26751423,0.8789144,0.6834316,32.0,-0.20704421,0.25164837,-0.017783508
0.0,0.0,0.0,0.0,10-09-33,0.34832287,0.834524,0.5215883,32.0,-0.20704421,0.25164837,-0.017783508
0.0,0.0,0.0,0.0,10-09-33,0.029630661,0.55045307,0.7385211,33.0,-0.08181685,0.16062945,-0.16011511
0.0,0.0,0.0,0.0,10-09-33,0.012069702,0.23972273,0.1348548,33.0,-0.08181685,0.16062945,-0.16011511
0.0,0.0,0.0,0.0,10-09-33,3.0899048E-4,0.3190657,0.17325783,33.0,-0.12152309,-0.15579873,0.10622214
0.0,0.0,0.0,0.0,10-09-33,0.71218014,0.0848161,1.4565144,33.0,-0.12152309,-0.15579873,0.10622214
0.0,0.0,0.0,0.0,10-09-33,0.27909184,-0.14890969,1.2120285,33.0,-0.12152309,-0.15579873,0.10622214
0.0,0.0,0.0,0.0,10-09-33,-0.18545055,-0.16776395,0.08797121,32.0,0.07761898,0.108705916,0.080565795
0.0,0.0,0.0,0.0,10-09-33,0.48263645,-0.11670613,0.26408386,33.0,0.07761898,0.108705916,0.080565795
0.0,0.0,0.0,0.0,10-09-33,-0.21495533,-0.45810425,0.075894356,32.0,0.07761898,0.108705916,0.080565795
0.0,0.0,0.0,0.0,10-09-33,-0.22593212,-0.49475932,0.08706474,32.0,0.055627834,0.0018044959,-0.029389948
0.0,0.0,0.0,0.0,10-09-33,0.27083588,-0.28341162,-0.020442009,32.0,0.055627834,0.0018044959,-0.029389948
0.0,0.0,0.0,0.0,10-09-33,-0.17245483,-0.22141004,0.1790452,32.0,0.0073694782,-0.46306396,0.012148888
0.0,0.0,0.0,0.0,10-09-34,-0.2553854,-0.23403716,0.3378768,32.0,0.0073694782,-0.46306396,0.012148888
0.0,0.0,0.0,0.0,10-09-34,0.25514793,-0.115167975,0.046930313,31.0,0.0073694782,-0.46306396,0.012148888
0.0,0.0,0.0,0.0,10-09-34,-0.11985111,-0.094255805,0.527349,31.0,0.10999484,-0.33661485,0.009094561
0.0,0.0,0.0,0.0,10-09-34,-0.17743587,-0.12664008,0.6454141,30.0,0.10999484,-0.33661485,0.009094561
0.0,0.0,0.0,0.0,10-09-34,0.4341898,-0.019003868,0.03704977,29.0,0.10999484,-0.33661485,0.009094561
0.0,0.0,0.0,0.0,10-09-34,0.07115841,-0.16369325,0.254102,29.0,0.106940515,-0.4783356,-0.02022697
0.0,0.0,0.0,0.0,10-09-34,0.023486137,-0.18078965,0.37249756,28.0,0.106940515,-0.4783356,-0.02022697
0.0,0.0,0.0,0.0,10-09-34,-0.5551348,0.18911397,-0.11254072,28.0,0.058071293,-0.218107,0.22228652
0.0,0.0,0.0,0.0,10-09-34,-0.1796627,-0.022674918,0.65138054,27.0,0.058071293,-0.218107,0.22228652
0.0,0.0,0.0,0.0,10-09-34,-0.14953995,-0.011512041,0.5721936,26.0,0.058071293,-0.218107,0.22228652
0.0,0.0,0.0,0.0,10-09-34,0.0013570786,0.22850633,0.26117873,26.0,-0.062269162,0.13924918,0.024977058
0.0,0.0,0.0,0.0,10-09-34,-0.06905365,-0.1554457,1.646301,27.0,-0.062269162,0.13924918,0.024977058
0.0,0.0,0.0,0.0,10-09-34,-0.05171871,-0.17430437,1.5957065,27.0,-0.062269162,0.13924918,0.024977058
0.0,0.0,0.0,0.0,10-09-34,-0.77134514,0.34401977,0.008486748,28.0,-0.13129693,0.07083227,-0.067263596
0.0,0.0,0.0,0.0,10-09-34,-0.92687225,0.37549663,1.410619,29.0,-0.13129693,0.07083227,-0.067263596
0.0,0.0,0.0,0.0,10-09-35,-0.2617798,0.5584686,0.86107635,30.0,-0.13740557,0.07816265,-0.07825917
0.0,0.0,0.0,0.0,10-09-35,-1.0865173,0.5370512,0.56515217,30.0,-0.13740557,0.07816265,-0.07825917
0.0,0.0,0.0,0.0,10-09-35,-0.07656288,0.8854351,-0.006957054,31.0,-0.13740557,0.07816265,-0.07825917
0.0,0.0,0.0,0.0,10-09-35,-0.41486835,0.8326973,0.4184785,32.0,-0.33166075,0.2864677,-0.08742215
0.0,0.0,0.0,0.0,10-09-35,-0.31877613,0.7589863,-0.19788814,34.0,-0.33166075,0.2864677,-0.08742215
0.0,0.0,0.0,0.0,10-09-35,0.014391899,0.38563144,0.062194824,35.0,-0.33166075,0.2864677,-0.08742215
0.0,0.0,0.0,0.0,10-09-35,0.57358646,0.51702964,0.07888174,36.0,-0.3866386,0.10076466,-0.04832677
0.0,0.0,0.0,0.0,10-09-35,0.9603853,0.78971004,-1.1869495,39.0,-0.3866386,0.10076466,-0.04832677
0.0,0.0,0.0,0.0,10-09-35,0.73698044,0.32512712,0.34791517,41.0,-0.6041066,0.33350432,-0.26151875
0.0,0.0,0.0,0.0,10-09-35,0.8516016,0.44983268,0.6851859,44.0,-0.6041066,0.33350432,-0.26151875
0.0,0.0,0.0,0.0,10-09-35,-0.7036791,-0.3205912,1.2450347,46.0,-0.6041066,0.33350432,-0.26151875
0.0,0.0,0.0,0.0,10-09-35,-0.9373288,-1.0639408,1.6038771,50.0,-0.65297586,0.307848,-0.111245885
0.0,0.0,0.0,0.0,10-09-35,-0.121011734,-1.0353215,1.6867032,52.0,-0.65297586,0.307848,-0.111245885
0.0,0.0,0.0,0.0,10-09-35,-1.2250638,-1.0607002,0.5817938,54.0,-0.65297586,0.307848,-0.111245885
0.0,0.0,0.0,0.0,10-09-35,-0.7861943,-0.5915284,0.30358362,56.0,-0.3921364,0.3744323,-0.17355415
0.0,0.0,0.0,0.0,10-09-36,-0.618629,-0.53160286,0.30654907,57.0,-0.3921364,0.3744323,-0.17355415
0.0,0.0,0.0,0.0,10-09-36,-0.44738245,-0.7273984,1.1562548,59.0,-0.3921364,0.3744323,-0.17355415
0.0,0.0,0.0,0.0,10-09-36,-0.33514595,-0.12249923,-0.16129541,60.0,0.010423805,0.39397997,-0.3042793
0.0,0.0,0.0,0.0,10-09-36,-0.36800146,0.33147204,3.0899048E-4,61.0,0.010423805,0.39397997,-0.3042793
0.0,0.0,0.0,0.0,10-09-36,0.36159515,0.7853787,-0.07806444,64.0,-0.96940404,0.0073022833,-0.3164966
0.0,0.0,0.0,0.0,10-09-36,0.47800732,0.6646503,0.8811717,68.0,-0.96940404,0.0073022833,-0.3164966
0.0,0.0,0.0,0.0,10-09-36,0.40298367,1.0301336,0.5094385,71.0,-0.96940404,0.0073022833,-0.3164966
0.0,0.0,0.0,0.0,10-09-36,0.18087101,1.358259,0.8161359,77.0,-1.023771,0.21255301,-0.67996144
0.0,0.0,0.0,0.0,10-09-36,0.2104311,1.4100487,1.7643929,81.0,-1.023771,0.21255301,-0.67996144
0.0,0.0,0.0,0.0,10-09-36,0.0470829,0.74959123,0.6625395,86.0,-1.023771,0.21255301,-0.67996144
0.0,0.0,0.0,0.0,10-09-36,1.4125834,-0.32962656,1.8918047,92.0,-0.8026378,0.41047335,-0.83634293
0.0,0.0,0.0,0.0,10-09-36,-0.673769,-0.6407368,0.06125307,95.0,-0.8026378,0.41047335,-0.83634293
0.0,0.0,0.0,0.0,10-09-36,-1.2226543,-0.67748606,0.6283922,97.0,-0.21315287,0.045786794,-0.26335135
0.0,0.0,0.0,0.0,10-09-36,-0.083636284,-0.8813232,-0.76507854,98.0,-0.21315287,0.045786794,-0.26335135
0.0,0.0,0.0,0.0,10-09-37,0.0048274994,-0.73225355,-0.73603296,100.0,-0.21315287,0.045786794,-0.26335135
0.0,0.0,0.0,0.0,10-09-37,-0.4299388,-0.97254515,-0.08854675,100.0,-0.075708196,0.07571919,-0.1778302
0.0,0.0,0.0,0.0,10-09-37,0.05068779,-1.040467,-0.85422564,101.0,-0.075708196,0.07571919,-0.1778302
0.0,0.0,0.0,0.0,10-09-37,-0.5209632,-0.8526927,0.031410694,103.0,-0.075708196,0.07571919,-0.1778302
0.0,0.0,0.0,0.0,10-09-37,0.118738174,-0.5012777,-0.20279264,104.0,-0.20521162,-0.10387519,-0.25602096
0.0,0.0,0.0,0.0,10-09-37,0.28967285,-0.5263785,0.3392086,105.0,-0.20521162,-0.10387519,-0.25602096
0.0,0.0,0.0,0.0,10-09-37,-0.2143879,0.67287517,-0.33543205,105.0,-0.28462413,-0.0122454045,-0.13079359
0.0,0.0,0.0,0.0,10-09-37,0.6814537,0.1638006,1.2397456,108.0,-0.28462413,-0.0122454045,-0.13079359
0.0,0.0,0.0,0.0,10-09-37,0.6807928,0.108091116,1.2273293,109.0,-0.28462413,-0.0122454045,-0.13079359
0.0,0.0,0.0,0.0,10-09-37,-0.016384125,0.46250767,0.18474054,112.0,-0.47521406,-0.006747618,-0.46004996
0.0,0.0,0.0,0.0,10-09-37,-0.46312714,0.67968833,0.5793724,116.0,-0.47521406,-0.006747618,-0.46004996
0.0,0.0,0.0,0.0,10-09-37,-0.57894325,0.63622475,0.78885984,119.0,-0.47521406,-0.006747618,-0.46004996
0.0,0.0,0.0,0.0,10-09-37,-0.3409338,0.8284079,1.4416847,121.0,-0.70428854,-0.43862933,-0.32688132
0.0,0.0,0.0,0.0,10-09-37,0.77224636,-0.071154535,0.51425743,123.0,-0.70428854,-0.43862933,-0.32688132
0.0,0.0,0.0,0.0,10-09-37,0.7880497,-0.2628361,0.45365572,124.0,-0.18994,0.03784555,-0.48204112
0.0,0.0,0.0,0.0,10-09-38,-0.5540285,-1.1575706,0.129673,126.0,-0.18994,0.03784555,-0.48204112
0.0,0.0,0.0,0.0,10-09-38,1.1219568,-0.9762597,-0.53041315,127.0,-0.18994,0.03784555,-0.48204112
0.0,0.0,0.0,0.0,10-09-38,1.1307898,-1.031436,-0.5543637,128.0,-0.08914723,0.12092322,-0.19554529
0.0,0.0,0.0,0.0,10-09-38,0.915576,-0.8363911,-0.87900376,129.0,-0.08914723,0.12092322,-0.19554529
0.0,0.0,0.0,0.0,10-09-38,0.2175684,-1.0040382,-0.4921341,130.0,-0.08914723,0.12092322,-0.19554529
0.0,0.0,0.0,0.0,10-09-38,0.16539192,-1.0190765,-0.37498403,132.0,-0.32799554,-0.20527883,-0.20226482
0.0,0.0,0.0,0.0,10-09-38,-0.45815182,-1.0462986,0.18056965,133.0,-0.32799554,-0.20527883,-0.20226482
0.0,0.0,0.0,0.0,10-09-38,0.05695057,-0.2905554,-0.2110548,133.0,-0.06776694,0.0702214,-0.12040887
0.0,0.0,0.0,0.0,10-09-38,0.057523727,-0.29223382,-0.21256685,134.0,-0.06776694,0.0702214,-0.12040887
0.0,0.0,0.0,0.0,10-09-38,-0.5069246,-0.27138788,0.77742386,133.0,-0.06776694,0.0702214,-0.12040887
0.0,0.0,0.0,0.0,10-09-38,-0.43381214,-0.76156235,0.13437915,132.0,0.26393288,0.0048588226,-0.020837836
0.0,0.0,0.0,0.0,10-09-38,-0.43605423,-0.80225736,0.1380992,132.0,0.26393288,0.0048588226,-0.020837836
0.0,0.0,0.0,0.0,10-09-38,0.6575651,-0.35962504,-0.13054395,131.0,0.26393288,0.0048588226,-0.020837836
0.0,0.0,0.0,0.0,10-09-38,-0.3263054,-0.34292006,-0.309937,130.0,0.26820892,0.104429856,-0.14606522
0.0,0.0,0.0,0.0,10-09-38,-0.38822746,-0.1608966,-0.4118731,130.0,0.26820892,0.104429856,-0.14606522
0.0,0.0,0.0,0.0,10-09-39,0.3718624,-0.30291796,0.19941473,131.0,-0.11907963,0.064112745,-0.09841772
0.0,0.0,0.0,0.0,10-09-39,-0.073599815,-0.17075229,-0.7185471,132.0,-0.11907963,0.064112745,-0.09841772
0.0,0.0,0.0,0.0,10-09-39,0.01805973,-0.16668504,-0.32207966,133.0,-0.11907963,0.064112745,-0.09841772
0.0,0.0,0.0,0.0,10-09-39,-0.41067314,-0.19688202,-0.23125196,133.0,-0.19299433,0.049451984,-0.09841772
0.0,0.0,0.0,0.0,10-09-39,0.54410267,0.19267851,-0.32022095,134.0,-0.19299433,0.049451984,-0.09841772
0.0,0.0,0.0,0.0,10-09-39,0.56453705,0.115195155,-0.35927343,134.0,-0.19299433,0.049451984,-0.09841772
0.0,0.0,0.0,0.0,10-09-39,0.4780178,-0.0049169064,-0.5220125,134.0,0.16008578,0.088547364,-0.14178915
0.0,0.0,0.0,0.0,10-09-39,0.5580692,0.029759645,-0.25375772,134.0,0.16008578,0.088547364,-0.14178915
0.0,0.0,0.0,0.0,10-09-39,0.28067398,-0.026387244,-0.20085907,134.0,-0.045775797,-0.08310577,0.0769006
0.0,0.0,0.0,0.0,10-09-39,0.2945385,-0.096085966,-0.33165765,134.0,-0.045775797,-0.08310577,0.0769006
0.0,0.0,0.0,0.0,10-09-39,0.77351856,-0.41003656,-0.2507372,134.0,-0.045775797,-0.08310577,0.0769006
0.0,0.0,0.0,0.0,10-09-39,0.53244114,-0.24626207,-0.35004854,135.0,-0.28034806,0.12764274,0.0017641789
0.0,0.0,0.0,0.0,10-09-39,-0.69361687,-0.24166504,0.9664192,136.0,-0.28034806,0.12764274,0.0017641789
0.0,0.0,0.0,0.0,10-09-39,-0.57792187,-0.16522111,0.23050976,136.0,-0.28034806,0.12764274,0.0017641789
0.0,0.0,0.0,0.0,10-09-39,-0.6270013,-0.21881877,0.6012707,136.0,-0.06349089,0.11053851,0.03780523
0.0,0.0,0.0,0.0,10-09-40,-0.16931438,-0.29175928,0.7336602,136.0,-0.06349089,0.11053851,0.03780523
